AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Status,Latitude,Longitude
18.0,Hạ Long,PM2.5,5.0,20.5,95.8,12.0,16.0,998.5,10.0,18.0,5.0,21.2,1.0,2021-03-05 14:00:00,Good,20.9416,107.1158
6.0,Quảng Ninh,PM2.5,6.0,20.5,95.8,22.0,6.5,998.5,4.0,6.0,23.0,21.2,1.0,2021-03-05 13:00:00,Good,21.0357507,106.7641068
80.0,Bắc Ninh,PM2.5,4.0,19.0,93.0,2.0,2.0,1011.0,20.0,26.0,4.0,20.0,1.0,2021-03-05 14:00:00,Moderate,21.1232473,106.2883295
38.0,Bắc Ninh,PM2.5,4.0,18.5,90.5,12.0,9.0,1011.5,25.0,38.0,1.0,20.0,1.2,2021-03-05 14:00:00,Good,21.0272212,106.0342099
118.0,Hà Nội,PM2.5,22.0,19.0,93.0,25.0,2.0,1011.0,85.0,118.0,2.0,20.0,1.0,2021-03-05 14:00:00,Unhealthy for sensitive groups,21.03982,105.84726
84.0,Hà Nội,PM2.5,8.0,19.0,93.0,13.0,2.0,1011.0,58.0,84.0,2.0,20.0,1.0,2021-03-05 14:00:00,Moderate,20.98832,105.854897
100.0,Hà Nội,PM2.5,9.0,18.5,90.5,22.0,2.0,1011.5,61.0,100.0,2.0,20.0,1.2,2021-03-05 13:00:00,Moderate,21.01994,105.77056
86.0,Hà Nội,PM2.5,10.0,19.0,93.0,19.0,1.0,1011.0,69.0,86.0,1.0,20.0,1.0,2021-03-05 14:00:00,Moderate,21.01525,105.80013
147.0,Nha Trang,PM2.5,1.0,21.0,62.0,1.0,18.0,1013.0,42.0,54.0,4.0,29.0,5.1,2021-03-05 14:00:00,Unhealthy for sensitive groups,12.284358,109.192524
111.0,Hà Nội,PM2.5,15.0,19.0,93.0,19.0,2.0,1011.0,80.0,111.0,2.0,20.0,1.0,2021-03-05 14:00:00,Unhealthy for sensitive groups,21.02022,105.81232
86.0,Hà Nội,PM2.5,9.0,19.0,93.0,18.0,2.0,1011.0,73.0,86.0,2.0,20.0,1.0,2021-03-05 14:00:00,Moderate,21.00577,105.74842
115.0,Hà Nội,PM2.5,12.0,19.0,93.0,18.0,2.0,1011.0,76.0,115.0,2.0,20.0,1.0,2021-03-05 14:00:00,Unhealthy for sensitive groups,21.05121,105.78232
96.0,Hà Nội,PM2.5,9.0,19.0,93.0,18.0,2.0,1011.0,58.0,96.0,2.0,20.0,1.0,2021-03-05 14:00:00,Moderate,21.0072,105.83572
109.0,Cao Bằng,PM10,5.0,18.3,70.9,1.0,3.0,982.9,109.0,47.0,1.0,23.9,3.0,2021-03-05 15:00:00,Unhealthy for sensitive groups,22.6782,106.245
82.0,Hồ Chí Minh,PM2.5,5.0,15.0,30.0,10.0,6.5,1008.5,42.0,82.0,5.0,35.0,2.5,2021-03-08 15:00:00,Moderate,10.782978,106.700711
153.0,Hà Nội,aqi,6.0,22.0,88.0,18.0,2.0,1014.0,49.0,65.0,2.0,24.0,4.1,2021-03-08 15:00:00,Unhealthy,21.0811211,105.8180306
139.0,Hà Nội,PM2.5,0.2,22.0,88.0,7.4,2.5,1014.0,49.0,139.0,4.1,24.0,4.1,2021-03-08 15:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
24.0,Gia Lai,PM2.5,2.0,15.7,40.8,6.0,28.0,927.4,20.0,24.0,2.0,30.5,2.0,2021-03-08 15:00:00,Good,13.998599,107.996482
13.0,Thừa Thiên Huế,PM10,4.0,23.0,74.0,10.0,6.5,1014.5,13.0,6.0,5.0,28.0,6.9,2021-03-08 15:00:00,Good,16.46226,107.596351
153.0,Bắc Ninh,PM2.5,4.0,21.0,88.0,8.0,24.0,1015.0,51.0,60.0,3.0,23.0,3.6,2021-03-08 14:00:00,Unhealthy,21.1137452,105.9268934
30.0,Lào Cai,PM2.5,40.0,19.8,69.5,3.0,3.0,1003.2,10.0,30.0,41.0,25.8,3.0,2021-03-08 15:00:00,Good,22.3221386,104.1214227
35.0,Hạ Long,PM2.5,5.0,21.0,98.8,12.0,18.0,1003.1,19.0,35.0,5.0,21.2,1.0,2021-03-08 14:00:00,Good,20.9416,107.1158
31.0,Quảng Ninh,PM2.5,6.0,21.0,98.8,17.0,6.5,1003.1,21.0,31.0,6.0,21.2,1.0,2021-03-08 14:00:00,Good,21.0357507,106.7641068
80.0,Bắc Ninh,PM2.5,3.0,21.0,88.0,2.0,1.0,1015.0,20.0,26.0,4.0,23.0,3.6,2021-03-08 14:00:00,Moderate,21.1232473,106.2883295
160.0,Bắc Ninh,PM2.5,4.0,21.5,91.0,12.0,9.0,1014.5,44.0,73.0,2.0,23.0,3.8,2021-03-08 15:00:00,Unhealthy,21.0272212,106.0342099
116.0,Hà Nội,PM2.5,30.0,21.5,91.0,24.0,2.0,1014.5,76.0,116.0,2.0,23.0,3.8,2021-03-08 14:00:00,Unhealthy for sensitive groups,21.03982,105.84726
66.0,Hà Nội,PM2.5,4.0,22.0,88.0,9.0,2.0,1014.0,14.0,19.0,2.0,24.0,4.1,2021-03-08 14:00:00,Moderate,20.98832,105.854897
97.0,Hà Nội,PM2.5,7.0,21.5,91.0,20.0,2.0,1014.5,59.0,97.0,2.0,23.0,3.8,2021-03-08 14:00:00,Moderate,21.01994,105.77056
121.0,Hà Nội,PM2.5,9.0,21.5,91.0,16.0,2.0,1014.5,87.0,121.0,1.0,23.0,3.8,2021-03-08 14:00:00,Unhealthy for sensitive groups,21.01525,105.80013
147.0,Nha Trang,PM2.5,2.0,22.0,65.0,1.0,20.0,1014.0,42.0,54.0,4.0,29.0,7.7,2021-03-08 14:00:00,Unhealthy for sensitive groups,12.284358,109.192524
131.0,Hà Nội,PM2.5,12.0,22.0,88.0,17.0,2.0,1014.0,81.0,131.0,2.0,24.0,4.1,2021-03-08 14:00:00,Unhealthy for sensitive groups,21.02022,105.81232
142.0,Hà Nội,PM2.5,5.0,21.5,91.0,8.0,2.0,1014.5,37.0,52.0,2.0,23.0,3.8,2021-03-08 14:00:00,Unhealthy for sensitive groups,21.00577,105.74842
135.0,Hà Nội,PM2.5,18.0,22.0,88.0,23.0,2.0,1014.0,82.0,135.0,2.0,24.0,4.1,2021-03-08 14:00:00,Unhealthy for sensitive groups,21.05121,105.78232
122.0,Hà Nội,PM2.5,9.0,21.5,91.0,18.0,2.0,1014.5,66.0,122.0,2.0,23.0,3.8,2021-03-08 14:00:00,Unhealthy for sensitive groups,21.0072,105.83572
9.0,Cao Bằng,PM10,5.0,17.8,77.1,1.0,13.0,988.0,9.0,6.0,3.0,22.0,1.0,2021-03-08 15:00:00,Good,22.6782,106.245
78.0,Hồ Chí Minh,PM2.5,5.0,20.0,61.0,10.0,6.5,1008.0,42.0,78.0,5.0,28.0,3.6,2021-03-14 19:00:00,Moderate,10.782978,106.700711
111.0,Hà Nội,aqi,6.0,19.0,69.0,18.0,2.0,1011.0,49.0,65.0,2.0,25.0,4.1,2021-03-14 19:00:00,Unhealthy for sensitive groups,21.0811211,105.8180306
119.0,Hà Nội,PM2.5,0.1,19.0,69.0,7.8,4.9,1011.0,49.0,119.0,3.6,25.0,4.1,2021-03-14 19:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
58.0,Gia Lai,PM2.5,2.0,15.4,41.9,5.0,27.0,925.0,44.0,58.0,3.0,29.7,3.0,2021-03-14 19:00:00,Moderate,13.998599,107.996482
45.0,Thừa Thiên Huế,PM10,5.0,21.5,80.5,10.0,6.5,1012.0,45.0,35.0,5.0,25.0,5.4,2021-03-14 19:00:00,Good,16.46226,107.596351
153.0,Bắc Ninh,PM2.5,3.0,19.0,69.0,8.0,6.0,1011.0,51.0,60.0,5.0,25.0,4.1,2021-03-14 19:00:00,Unhealthy,21.1137452,105.9268934
47.0,Lào Cai,PM2.5,34.0,20.2,68.0,3.0,3.0,1001.2,7.0,47.0,99.0,26.6,4.0,2021-03-14 15:00:00,Good,22.3221386,104.1214227
35.0,Hạ Long,PM2.5,5.0,22.8,84.5,12.0,20.0,998.5,21.0,35.0,5.0,25.6,2.0,2021-03-14 18:00:00,Good,20.9416,107.1158
28.0,Quảng Ninh,PM2.5,4.0,21.8,86.5,9.0,6.5,1003.6,21.0,28.0,6.0,24.2,2.0,2021-03-14 11:00:00,Good,21.0357507,106.7641068
153.0,Bắc Ninh,PM2.5,2.0,19.0,65.0,8.0,27.0,1018.0,51.0,60.0,6.0,26.0,3.6,2021-03-12 12:00:00,Unhealthy,21.1232473,106.2883295
69.0,Bắc Ninh,PM2.5,4.0,19.0,69.0,3.0,9.0,1011.0,49.0,69.0,1.0,25.0,4.1,2021-03-14 19:00:00,Moderate,21.0272212,106.0342099
88.0,Hà Nội,PM2.5,37.0,18.0,61.0,23.0,2.0,1011.0,68.0,88.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.03982,105.84726
65.0,Hà Nội,PM2.5,5.0,18.0,61.0,10.0,2.0,1011.0,45.0,65.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,20.98832,105.854897
70.0,Hà Nội,PM2.5,7.0,18.0,61.0,36.0,2.0,1011.0,56.0,70.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.01994,105.77056
82.0,Hà Nội,PM2.5,3.0,18.0,61.0,21.0,2.0,1011.0,57.0,82.0,1.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.01525,105.80013
93.0,Đà Nẵng,PM2.5,4.0,21.0,78.0,11.0,16.0,1013.0,25.0,32.0,15.0,25.0,1.5,2021-03-14 19:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,21.0,73.0,2.0,30.0,1012.0,42.0,54.0,4.0,26.0,7.7,2021-03-14 19:00:00,Unhealthy for sensitive groups,12.284358,109.192524
91.0,Hà Nội,PM2.5,12.0,18.0,61.0,20.0,2.0,1011.0,71.0,91.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.02022,105.81232
62.0,Hà Nội,PM2.5,8.0,18.0,61.0,10.0,2.0,1011.0,47.0,62.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.00577,105.74842
86.0,Hà Nội,PM2.5,14.0,18.0,61.0,20.0,2.0,1011.0,68.0,86.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.05121,105.78232
70.0,Hà Nội,PM2.5,6.0,18.0,61.0,18.0,2.0,1011.0,54.0,70.0,2.0,26.0,3.6,2021-03-14 18:00:00,Moderate,21.0072,105.83572
56.0,Cao Bằng,CO,5.0,18.5,69.7,1.0,15.0,982.7,2.0,1.0,2.0,24.4,5.0,2021-03-14 19:00:00,Moderate,22.6782,106.245
78.0,Hồ Chí Minh,PM2.5,5.0,22.0,55.0,10.0,6.5,1007.0,42.0,78.0,5.0,32.0,5.6,2021-03-16 15:00:00,Moderate,10.782978,106.700711
105.0,Hà Nội,aqi,6.0,22.0,88.0,18.0,2.0,1009.0,49.0,65.0,2.0,24.0,4.1,2021-03-16 15:00:00,Unhealthy for sensitive groups,21.0811211,105.8180306
80.0,Hà Nội,PM2.5,0.1,22.5,91.0,6.9,3.7,1009.0,49.0,80.0,3.6,24.0,4.6,2021-03-16 15:00:00,Moderate,21.0215063,105.8188748
104.0,Gia Lai,PM2.5,5.0,19.4,59.6,15.0,37.0,923.6,60.0,104.0,2.0,28.0,4.0,2021-03-16 15:00:00,Unhealthy for sensitive groups,13.998599,107.996482
30.0,Thừa Thiên Huế,PM10,6.0,23.0,72.0,10.0,6.5,1010.0,30.0,32.0,5.0,28.5,5.4,2021-03-16 14:00:00,Good,16.46226,107.596351
153.0,Bắc Ninh,PM2.5,3.0,23.0,94.0,8.0,6.0,1010.0,51.0,60.0,5.0,24.0,3.6,2021-03-16 14:00:00,Unhealthy,21.1137452,105.9268934
29.0,Lào Cai,PM2.5,32.0,21.6,100.0,6.0,2.0,1001.0,7.0,29.0,40.0,21.6,1.0,2021-03-15 05:00:00,Good,22.3221386,104.1214227
24.0,Hạ Long,PM2.5,5.0,22.4,87.1,12.0,18.0,998.2,13.0,24.0,5.0,24.7,2.0,2021-03-16 14:00:00,Good,20.9416,107.1158
22.0,Quảng Ninh,PM2.5,4.0,22.4,87.1,7.0,6.5,998.2,15.0,22.0,4.0,24.7,2.0,2021-03-16 14:00:00,Good,21.0357507,106.7641068
55.0,Bắc Ninh,PM2.5,4.0,22.0,88.0,8.0,9.0,1009.0,39.0,55.0,1.0,24.0,4.1,2021-03-16 15:00:00,Moderate,21.0272212,106.0342099
57.0,Hà Nội,PM2.5,27.0,22.5,88.5,29.0,2.0,1010.0,52.0,57.0,2.0,24.5,3.6,2021-03-16 14:00:00,Moderate,21.03982,105.84726
52.0,Hà Nội,PM2.5,3.0,22.5,88.5,5.0,2.0,1010.0,37.0,52.0,2.0,24.5,3.6,2021-03-16 14:00:00,Moderate,20.98832,105.854897
91.0,Hà Nội,PM2.5,8.0,22.0,88.0,24.0,2.0,1009.0,57.0,91.0,2.0,24.0,4.1,2021-03-16 14:00:00,Moderate,21.01994,105.77056
66.0,Hà Nội,PM2.5,5.0,22.5,88.5,15.0,2.0,1010.0,56.0,66.0,1.0,24.5,3.6,2021-03-16 14:00:00,Moderate,21.01525,105.80013
93.0,Đà Nẵng,PM2.5,2.0,22.0,69.0,11.0,16.0,1010.0,25.0,32.0,19.0,28.0,3.0,2021-03-16 15:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,22.0,69.0,1.0,38.0,1010.0,42.0,54.0,4.0,28.0,6.6,2021-03-16 15:00:00,Unhealthy for sensitive groups,12.284358,109.192524
97.0,Hà Nội,PM2.5,6.0,22.0,88.0,12.0,2.0,1009.0,67.0,97.0,2.0,24.0,4.1,2021-03-16 14:00:00,Moderate,21.02022,105.81232
40.0,Hà Nội,PM2.5,2.0,22.0,88.0,4.0,2.0,1009.0,31.0,40.0,2.0,24.0,4.1,2021-03-16 14:00:00,Good,21.00577,105.74842
105.0,Hà Nội,PM2.5,10.0,22.5,88.5,14.0,2.0,1010.0,73.0,105.0,2.0,24.5,3.6,2021-03-16 14:00:00,Unhealthy for sensitive groups,21.05121,105.78232
91.0,Hà Nội,PM2.5,7.0,22.0,88.0,18.0,2.0,1009.0,59.0,91.0,2.0,24.0,4.1,2021-03-16 14:00:00,Moderate,21.0072,105.83572
150.0,Cao Bằng,PM10,5.0,20.6,75.7,1.0,1.0,982.7,150.0,87.0,4.0,25.2,3.0,2021-03-16 15:00:00,Unhealthy for sensitive groups,22.6782,106.245
59.0,Hồ Chí Minh,PM2.5,5.0,21.0,46.0,10.0,6.5,1005.0,42.0,59.0,5.0,34.0,4.6,2021-03-24 15:00:00,Moderate,10.782978,106.700711
160.0,Hà Nội,aqi,6.0,13.0,60.0,18.0,2.0,1013.0,49.0,160.0,2.0,21.0,2.0,2021-03-24 15:00:00,Unhealthy,21.0811211,105.8180306
190.0,Hà Nội,PM2.5,0.1,13.0,60.0,9.2,4.5,1013.0,49.0,190.0,9.2,21.0,2.0,2021-03-24 15:00:00,Unhealthy,21.0215063,105.8188748
14.0,Gia Lai,PM10,3.0,18.2,45.4,7.0,23.0,923.6,14.0,11.0,2.0,31.4,5.0,2021-03-24 15:00:00,Good,13.998599,107.996482
126.0,Thừa Thiên Huế,CO,11.0,20.0,83.0,10.0,6.5,1013.0,8.0,10.0,5.0,23.0,3.0,2021-03-24 15:00:00,Unhealthy for sensitive groups,16.46226,107.596351
152.0,Bắc Ninh,PM2.5,3.0,5.5,38.5,6.0,4.0,1022.0,36.0,57.0,5.0,20.0,3.6,2021-03-21 02:00:00,Unhealthy,21.1137452,105.9268934
103.0,Lào Cai,PM2.5,32.0,13.6,57.5,2.0,2.0,1003.5,23.0,103.0,45.0,22.4,1.0,2021-03-24 15:00:00,Unhealthy for sensitive groups,22.3221386,104.1214227
76.0,Hạ Long,PM2.5,5.0,16.7,71.9,12.0,14.0,1001.4,14.0,24.0,5.0,22.0,1.0,2021-03-24 14:00:00,Moderate,20.9416,107.1158
50.0,Quảng Ninh,PM10,98.0,11.0,68.6,4.0,6.5,1010.3,50.0,45.0,10.0,16.8,1.0,2021-03-22 13:00:00,Good,21.0357507,106.7641068
85.0,Bắc Ninh,PM2.5,3.0,13.0,60.0,9.0,34.0,1013.0,66.0,85.0,10.0,21.0,2.0,2021-03-24 15:00:00,Moderate,21.1232473,106.2883295
132.0,Bắc Ninh,PM2.5,4.0,12.5,58.0,16.0,9.0,1013.5,89.0,132.0,23.0,21.0,1.0,2021-03-24 15:00:00,Unhealthy for sensitive groups,21.0272212,106.0342099
133.0,Hà Nội,PM2.5,18.0,12.5,58.0,25.0,2.0,1013.5,94.0,133.0,2.0,21.0,1.0,2021-03-24 14:00:00,Unhealthy for sensitive groups,21.03982,105.84726
71.0,Hà Nội,PM2.5,4.0,12.5,58.0,8.0,2.0,1013.5,51.0,71.0,2.0,21.0,1.0,2021-03-24 14:00:00,Moderate,20.98832,105.854897
91.0,Hà Nội,PM2.5,11.0,12.5,58.0,20.0,2.0,1013.5,62.0,91.0,2.0,21.0,1.0,2021-03-24 14:00:00,Moderate,21.01994,105.77056
109.0,Hà Nội,PM2.5,10.0,12.5,58.0,25.0,6.0,1013.5,8.0,10.0,1.0,21.0,1.0,2021-03-24 14:00:00,Unhealthy for sensitive groups,21.01525,105.80013
47.0,Đà Nẵng,PM2.5,3.0,20.0,73.0,11.0,38.0,1012.0,32.0,47.0,21.0,25.0,4.1,2021-03-24 15:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,5.0,24.0,94.0,8.0,17.0,1011.0,42.0,54.0,4.0,25.0,5.6,2021-03-24 15:00:00,Unhealthy for sensitive groups,12.284358,109.192524
111.0,Hà Nội,PM2.5,7.0,12.5,58.0,15.0,2.0,1013.5,81.0,111.0,2.0,21.0,1.0,2021-03-24 14:00:00,Unhealthy for sensitive groups,21.02022,105.81232
64.0,Hà Nội,PM2.5,4.0,12.5,58.0,8.0,2.0,1013.5,46.0,64.0,2.0,21.0,1.0,2021-03-24 14:00:00,Moderate,21.00577,105.74842
127.0,Hà Nội,PM2.5,11.0,12.5,58.0,17.0,2.0,1013.5,90.0,127.0,2.0,21.0,1.0,2021-03-24 14:00:00,Unhealthy for sensitive groups,21.05121,105.78232
91.0,Hà Nội,PM2.5,10.0,12.5,58.0,18.0,2.0,1013.5,58.0,91.0,2.0,21.0,1.0,2021-03-24 14:00:00,Moderate,21.0072,105.83572
157.0,Cao Bằng,PM2.5,5.0,12.6,54.9,1.0,1.0,985.8,145.0,157.0,20.0,22.1,2.0,2021-03-24 15:00:00,Unhealthy,22.6782,106.245
57.0,Hồ Chí Minh,PM2.5,5.0,23.0,66.0,10.0,6.5,1010.0,42.0,57.0,5.0,30.0,1.5,2021-03-29 09:00:00,Moderate,10.782978,106.700711
164.0,Hà Nội,aqi,6.0,23.0,97.0,18.0,2.0,1007.0,49.0,164.0,2.0,23.5,1.2,2021-03-29 09:00:00,Unhealthy,21.0811211,105.8180306
155.0,Hà Nội,PM2.5,0.1,24.0,94.0,6.9,2.9,1007.0,49.0,155.0,4.1,25.0,2.0,2021-03-29 09:00:00,Unhealthy,21.0215063,105.8188748
108.0,Gia Lai,PM2.5,5.0,19.4,88.9,12.0,20.0,923.7,68.0,108.0,3.0,21.3,1.0,2021-03-29 09:00:00,Unhealthy for sensitive groups,13.998599,107.996482
76.0,Thừa Thiên Huế,CO,7.0,25.0,94.0,10.0,6.5,1008.5,8.0,10.0,5.0,26.0,1.2,2021-03-29 09:00:00,Moderate,16.46226,107.596351
50.0,Bắc Ninh,PM2.5,3.0,22.0,94.0,8.0,4.0,1009.0,38.0,50.0,6.0,23.0,4.8,2021-03-27 21:00:00,Good,21.1137452,105.9268934
159.0,Lào Cai,PM2.5,34.0,23.1,97.0,1.0,2.0,995.4,59.0,154.0,46.0,23.6,2.0,2021-03-29 10:00:00,Unhealthy,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,22.6,100.0,12.0,4.0,993.7,19.0,31.0,5.0,22.6,2.0,2021-03-29 09:00:00,Moderate,20.9416,107.1158
25.0,Bắc Ninh,PM2.5,4.0,22.0,94.0,29.0,4.0,1009.0,20.0,25.0,4.0,23.0,4.8,2021-03-27 21:00:00,Good,21.1232473,106.2883295
78.0,Bắc Ninh,PM2.5,4.0,22.0,88.0,8.0,9.0,1009.0,17.0,25.0,1.0,24.0,4.6,2021-03-26 18:00:00,Moderate,21.0272212,106.0342099
284.0,Hà Nội,CO,28.0,22.0,94.0,44.0,2.0,1008.0,95.0,133.0,2.0,23.0,3.8,2021-03-26 17:00:00,Very unhealthy,21.03982,105.84726
160.0,Hà Nội,PM2.5,1.0,23.0,94.0,10.0,2.0,1006.0,53.0,72.0,2.0,24.0,3.6,2021-03-28 04:00:00,Unhealthy,20.98832,105.854897
96.0,Hà Nội,PM2.5,3.0,23.0,97.0,24.0,2.0,1007.0,58.0,96.0,2.0,23.5,1.2,2021-03-29 05:00:00,Moderate,21.01994,105.77056
127.0,Hà Nội,PM2.5,1.0,23.0,94.0,41.0,1.0,1006.0,53.0,46.0,1.0,24.0,4.1,2021-03-28 07:00:00,Unhealthy for sensitive groups,21.01525,105.80013
111.0,Đà Nẵng,PM2.5,7.0,24.0,74.0,10.0,15.0,1009.0,62.0,113.0,20.0,29.0,2.0,2021-03-29 10:00:00,Unhealthy for sensitive groups,16.074,108.217
147.0,Nha Trang,PM2.5,6.0,21.0,58.0,6.0,14.0,1011.0,42.0,54.0,4.0,30.0,1.0,2021-03-29 09:00:00,Unhealthy for sensitive groups,12.284358,109.192524
203.0,Hà Nội,PM2.5,15.0,22.0,94.0,28.0,2.0,1008.0,99.0,153.0,2.0,23.0,3.6,2021-03-25 20:00:00,Very unhealthy,21.02022,105.81232
156.0,Hà Nội,PM2.5,2.0,23.0,100.0,4.0,2.0,1006.0,55.0,66.0,2.0,23.0,2.0,2021-03-28 04:00:00,Unhealthy,21.00577,105.74842
86.0,Hà Nội,CO,8.0,23.0,94.0,19.0,2.0,1006.0,25.0,28.0,2.0,24.0,2.8,2021-03-28 00:00:00,Moderate,21.05121,105.78232
178.0,Hà Nội,PM2.5,5.0,22.0,94.0,18.0,2.0,1009.0,69.0,108.0,2.0,23.0,4.1,2021-03-26 06:00:00,Unhealthy,21.0072,105.83572
112.0,Cao Bằng,PM10,5.0,21.4,90.2,9.0,1.0,978.1,112.0,100.0,3.0,23.1,2.0,2021-03-29 10:00:00,Unhealthy for sensitive groups,22.6782,106.245
114.0,Hồ Chí Minh,PM2.5,5.0,21.0,44.0,10.0,6.5,1003.5,42.0,114.0,5.0,35.0,2.0,2021-03-31 14:00:00,Unhealthy for sensitive groups,10.782978,106.700711
154.0,Hà Nội,aqi,6.0,25.0,79.0,18.0,2.0,1000.0,49.0,154.0,2.0,29.0,3.0,2021-03-31 15:00:00,Unhealthy,21.0811211,105.8180306
162.0,Hà Nội,PM2.5,0.2,25.0,83.0,8.3,4.1,1000.5,49.0,158.0,4.1,28.0,2.5,2021-03-31 14:00:00,Unhealthy,21.0215063,105.8188748
106.0,Gia Lai,PM2.5,4.0,20.4,57.8,11.0,43.0,920.0,62.0,106.0,1.0,29.6,3.0,2021-03-31 15:00:00,Unhealthy for sensitive groups,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,7.0,25.0,64.0,10.0,6.5,1002.0,41.5,31.0,5.0,32.5,3.3,2021-03-31 15:00:00,Moderate,16.46226,107.596351
115.0,Bắc Ninh,PM2.5,4.0,25.0,79.0,10.0,5.0,1000.0,74.0,115.0,6.0,29.0,3.0,2021-03-31 15:00:00,Unhealthy for sensitive groups,21.1137452,105.9268934
51.0,Lào Cai,PM2.5,38.0,22.0,63.4,3.0,3.0,989.8,7.0,51.0,31.0,29.7,2.0,2021-03-31 15:00:00,Moderate,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,25.3,94.8,12.0,8.0,989.3,19.0,31.0,5.0,26.2,3.0,2021-03-31 14:00:00,Moderate,20.9416,107.1158
39.0,Bắc Ninh,PM2.5,2.0,25.0,79.0,12.0,19.0,1000.0,35.0,39.0,4.0,29.0,3.0,2021-03-31 15:00:00,Good,21.1232473,106.2883295
110.0,Bắc Ninh,PM2.5,5.0,25.0,79.0,5.0,9.0,1000.0,61.0,110.0,1.0,29.0,3.0,2021-03-31 15:00:00,Unhealthy for sensitive groups,21.0272212,106.0342099
556.0,Hà Nội,CO,56.0,24.0,100.0,48.0,2.0,1001.0,98.0,138.0,2.0,24.0,2.0,2021-03-30 19:00:00,Hazardous,21.03982,105.84726
98.0,Hà Nội,PM2.5,10.0,25.0,100.0,15.0,2.0,1001.0,63.0,98.0,2.0,25.0,2.5,2021-03-30 18:00:00,Moderate,20.98832,105.854897
123.0,Hà Nội,PM2.5,22.0,25.0,97.0,37.0,2.0,1001.0,79.0,123.0,2.0,25.5,2.8,2021-03-30 19:00:00,Unhealthy for sensitive groups,21.01994,105.77056
188.0,Hà Nội,PM2.5,11.0,24.0,100.0,60.0,1.0,1001.0,85.0,128.0,2.0,24.0,2.0,2021-03-30 19:00:00,Unhealthy,21.01525,105.80013
69.0,Đà Nẵng,PM2.5,3.0,24.0,72.0,11.0,19.0,1002.0,44.0,69.0,20.0,29.5,4.6,2021-03-31 15:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,3.0,23.0,55.0,5.0,18.0,1004.0,42.0,54.0,4.0,33.0,6.1,2021-03-31 14:00:00,Unhealthy for sensitive groups,12.284358,109.192524
193.0,Hà Nội,PM2.5,15.0,24.0,100.0,25.0,2.0,1001.0,97.0,137.0,2.0,24.0,2.0,2021-03-30 18:00:00,Unhealthy,21.02022,105.81232
91.0,Hà Nội,PM2.5,8.0,24.0,100.0,15.0,2.0,1001.5,60.0,91.0,2.0,24.0,2.0,2021-03-30 19:00:00,Moderate,21.00577,105.74842
139.0,Hà Nội,PM2.5,20.0,25.0,100.0,31.0,2.0,1001.0,98.0,139.0,2.0,25.0,2.5,2021-03-30 19:00:00,Unhealthy for sensitive groups,21.05121,105.78232
193.0,Hà Nội,CO,15.0,24.0,100.0,18.0,2.0,1001.0,63.0,103.0,2.0,24.0,2.0,2021-03-30 19:00:00,Unhealthy,21.0072,105.83572
167.0,Cao Bằng,PM2.5,5.0,23.7,59.5,12.0,1.0,972.4,151.0,167.0,2.0,32.6,1.0,2021-03-31 15:00:00,Unhealthy,22.6782,106.245
95.0,Hồ Chí Minh,PM2.5,5.0,25.0,74.0,10.0,6.5,1005.0,42.0,95.0,5.0,30.0,3.6,2021-04-01 20:00:00,Moderate,10.782978,106.700711
90.0,Hà Nội,aqi,6.0,25.0,94.0,18.0,2.0,1003.0,49.0,90.0,2.0,26.0,4.1,2021-04-01 20:00:00,Moderate,21.0811211,105.8180306
107.0,Hà Nội,PM2.5,0.2,25.0,94.0,7.4,3.3,1003.0,49.0,107.0,4.1,26.0,4.1,2021-04-01 20:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
122.0,Gia Lai,PM2.5,10.0,20.3,64.9,30.0,18.0,919.2,74.0,122.0,1.0,27.5,1.0,2021-04-01 20:00:00,Unhealthy for sensitive groups,13.998599,107.996482
126.0,Thừa Thiên Huế,CO,11.0,25.0,83.0,10.0,6.5,1003.0,41.5,31.0,5.0,28.0,0.7,2021-04-01 20:00:00,Unhealthy for sensitive groups,16.46226,107.596351
94.0,Bắc Ninh,PM2.5,3.0,25.0,94.0,6.0,5.0,1003.0,73.0,94.0,6.0,26.0,4.1,2021-04-01 20:00:00,Moderate,21.1137452,105.9268934
